Locator,Sampledate,Depth,Updown,CastNotes,Chlorophyll,Chlorophyll_Qual,Density,Density_Qual,DO,DO_Qual,SigmaTheta,SigmaTheta_Qual,Light_Transmission,Light_Qual,PAR,PAR_Qual,Surface_PAR,Surface_PAR_Qual,Salinity,Salinity_Qual,Temperature,Temperature_Qual,Turbidity,Turbidity_Qual,NO23,NO23_Qual,Date,Year,Month,Day,YearDay,Bin,BinDepth,Density_mean,Density_sd,Density_n,DO_mean,DO_sd,DO_n,SigmaTheta_mean,SigmaTheta_sd,SigmaTheta_n,Salinity_mean,Salinity_sd,Salinity_n,Temperature_mean,Temperature_sd,Temperature_n,Chlorophyll_mean,Chlorophyll_sd,Chlorophyll_n,Light_Transmission_mean,Light_Transmission_sd,Light_Transmission_n,PAR_mean,PAR_sd,PAR_n,Surface_PAR_mean,Surface_PAR_sd,Surface_PAR_n,Turbidity_mean,Turbidity_sd,Turbidity_n,NO23_mean,NO23_sd,NO23_n,Depth_Qual_Auto,Chlorophyll_Qual_Auto,Density_Qual_Auto,DO_Qual_Auto,SigmaTheta_Qual_Auto,Light_Transmission_Qual_Auto,PAR_Qual_Auto,Surface_PAR_Qual_Auto,Salinity_Qual_Auto,Temperature_Qual_Auto,Turbidity_Qual_Auto,NO23_Qual_Auto,flag_reason
KSBP01,2003-01-22T09:45:00Z,106,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.31,R,1023.854,NA,7.207,NA,23.3708,NA,NA,NA,0,rej,42,NA,30.2195,NA,9.054,NA,0.73,NA,NA,NA,2003-01-22,2003,1,22,22,"(105.5,106]",105.75,1023.5690833333333,0.2788566589340887,24,7.474285714285714,0.559631051931283,24,23.081566666666667,0.2789493091969388,24,29.78315,0.33780396295973847,24,8.695333333333334,0.47399189744190745,24,0.5739130434782609,0.24488845569202583,24,83.81882352941176,4.750770835286811,24,0.042916666666666665,0.015736738147920995,24,181.2478260869565,198.10178942233716,24,1.1371428571428572,0.4959406646536891,24,0.41652,0.0019097120201747835,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:45:00Z,106.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.28,R,1023.856,NA,7.216,NA,23.3706,NA,NA,NA,0,rej,42,NA,30.2191,NA,9.054,NA,0.7,NA,NA,NA,2003-01-22,2003,1,22,22,"(106,106.5]",106.25,1023.572375,0.2784837537217674,24,7.473,0.5628698783910897,24,23.082641666666667,0.2786713506384659,24,29.783995833333332,0.33731420068221885,24,8.692333333333334,0.47616864629051847,24,0.5782608695652174,0.24968438575553453,24,83.84588235294117,4.729398823877524,24,0.042916666666666665,0.015736738147920995,24,181.2173913043478,198.13303072837866,24,1.1457142857142857,0.5218511008214618,24,0.41392,0.011074836341905914,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:45:00Z,107,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.3,R,1023.859,NA,7.218,NA,23.371,NA,NA,NA,0,rej,42,NA,30.2197,NA,9.054,NA,0.86,NA,NA,NA,2003-01-22,2003,1,22,22,"(106.5,107]",106.75,1023.5639565217391,0.2755670976304027,23,7.4502,0.57364142476858,23,23.071895652173914,0.2757942604028342,23,29.77543043478261,0.33894588255995667,23,8.720478260869566,0.4601141033942477,23,0.5740909090909091,0.2514654021627001,23,84.0575,4.755235009965333,23,0.043478260869565216,0.016681153124565983,23,188.47272727272727,199.62199559552832,23,1.1685714285714286,0.50201024463081,23,0.41322,0.010259483417794495,23,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:45:00Z,107.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.16,R,1023.861,NA,7.214,NA,23.3714,NA,NA,NA,0,rej,42,NA,30.2205,NA,9.056,NA,0.73,NA,NA,NA,2003-01-22,2003,1,22,22,"(107,107.5]",107.25,1023.59336,0.2725781050145662,25,7.487227272727273,0.556271853016917,25,23.098892,0.27278593548788405,25,29.799256,0.3289991933627399,25,8.662799999999999,0.4749099037361366,25,0.56875,0.23822372568294045,25,83.60777777777778,4.669135901358995,25,0.0436,0.016041612554021287,25,174.675,196.40497481080968,25,1.1828571428571428,0.48715891608776857,25,0.41552,0.008427751776126303,25,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,121.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-0.74,R,1023.944,NA,7.168,NA,23.3906,NA,NA,NA,0,rej,42,NA,30.2526,NA,9.096,NA,0.76,NA,NA,NA,2003-01-22,2003,1,22,22,"(121,121.5]",121.25,1023.6758695652173,0.2682438348605879,23,7.4257,0.5465336798019814,23,23.117321739130436,0.2685310003375632,23,29.83093043478261,0.3359179775897447,23,8.708652173913043,0.44144459229131006,23,0.5690909090909091,0.2574584403060977,23,83.55375000000001,4.346532526048783,23,0.043478260869565216,0.016681153124565983,23,164.67727272727274,178.96117677364495,23,1.167142857142857,0.4909078082394659,23,0.41236,0.009010160930860212,23,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,140.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-0.79,R,1024.046,NA,7.083,NA,23.4067,NA,NA,NA,0,rej,40.3,NA,30.2831,NA,9.149,NA,0.86,NA,NA,NA,2003-01-22,2003,1,22,22,"(140,140.5]",140.25,1023.7914583333334,0.2567949578210654,24,7.445428571428572,0.5503007878813706,24,23.145445833333333,0.2571374543248545,24,29.8578,0.3263920541978291,24,8.661166666666666,0.456628730043839,24,0.5956521739130435,0.2724772899119972,24,81.90529411764706,3.672441486339606,24,0.04375,0.01764689897625815,24,190.12608695652173,207.74219210224638,24,1.28,0.5558776843874919,24,0.41564,0.008504293033521366,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,141,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-0.98,R,1024.05,NA,7.084,NA,23.4077,NA,NA,NA,0,rej,40.3,NA,30.2845,NA,9.15,NA,0.83,NA,NA,NA,2003-01-22,2003,1,22,22,"(140.5,141]",140.75,1023.794625,0.25664216545016993,24,7.442380952380953,0.551435624183864,24,23.146191666666667,0.25710635748260074,24,29.85857083333333,0.3261655547606441,24,8.660125,0.4571383876188726,24,0.5947826086956521,0.26712049656249603,24,81.83470588235295,3.558765793163161,24,0.041666666666666664,0.01578845661611168,24,190.12173913043478,207.68225502286757,24,1.27,0.5181376908377413,24,0.41426,0.012809293501204508,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,141.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.01,R,1024.052,NA,7.077,NA,23.4076,NA,NA,NA,0,rej,40.3,NA,30.2845,NA,9.15,NA,0.85,NA,NA,NA,2003-01-22,2003,1,22,22,"(141,141.5]",141.25,1023.7970833333334,0.2563982833603801,24,7.440142857142857,0.552733415464841,24,23.146520833333334,0.25687399377425507,24,29.858979166666668,0.3259345212704498,24,8.660083333333333,0.45648162177079243,24,0.5930434782608696,0.266312099588719,24,81.77411764705882,3.509464095170958,24,0.0425,0.016218615177038685,24,190.1695652173913,207.6930349311052,24,1.2885714285714285,0.5393029010191017,24,0.41436,0.010595659488677418,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,142,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.13,R,1024.054,NA,7.082,NA,23.408,NA,NA,NA,0,rej,40.3,NA,30.2852,NA,9.152,NA,0.86,NA,NA,NA,2003-01-22,2003,1,22,22,"(141.5,142]",141.75,1023.799875,0.25603028226128033,24,7.440380952380952,0.552145313861349,24,23.146933333333333,0.25648674118908565,24,29.859504166666667,0.3256248701632611,24,8.660166666666667,0.45685071928382126,24,0.5947826086956521,0.2643666456271632,24,81.80176470588235,3.51079270837463,24,0.042916666666666665,0.016279933411536364,24,190.19130434782608,207.69697750907008,24,1.3085714285714285,0.5354570811132164,24,0.41318,0.014555480067658376,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,142.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.16,R,1024.057,NA,7.075,NA,23.4081,NA,NA,NA,0,rej,40.3,NA,30.2853,NA,9.152,NA,0.88,NA,NA,NA,2003-01-22,2003,1,22,22,"(142,142.5]",142.25,1023.8027916666667,0.25614720278143943,24,7.442857142857143,0.549403247689189,24,23.147595833333334,0.2564967132244146,24,29.860233333333333,0.3255775612750319,24,8.659583333333334,0.458337536212614,24,0.5943478260869565,0.2601018347241662,24,81.82882352941176,3.651749379326539,24,0.0425,0.015673294928413857,24,190.24347826086955,207.62895188311057,24,1.3,0.5642989751305005,24,0.41608,0.013384020322758034,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,143,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-0.88,R,1024.059,NA,7.073,NA,23.4083,NA,NA,NA,0,rej,40.3,NA,30.2855,NA,9.152,NA,0.89,NA,NA,NA,2003-01-22,2003,1,22,22,"(142.5,143]",142.75,1023.805375,0.25642454818724275,24,7.442619047619048,0.5492984139964793,24,23.14784583333333,0.25690907878954544,24,29.86060833333333,0.32609466605862164,24,8.65975,0.4589599063667477,24,0.5926086956521739,0.26454450375391125,24,81.76764705882353,3.632252278910024,24,0.04375,0.01764689897625815,24,190.2695652173913,207.62491187624994,24,1.2842857142857143,0.5635854606256016,24,0.4135,0.009050138120492953,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,143.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.18,R,1024.062,NA,7.071,NA,23.4085,NA,NA,NA,0,rej,40.3,NA,30.2857,NA,9.152,NA,0.86,NA,NA,NA,2003-01-22,2003,1,22,22,"(143,143.5]",143.25,1023.8025652173912,0.26089772048324616,23,7.4367,0.5643917172729556,23,23.142973913043477,0.2613565193325553,23,29.859765217391303,0.3334752786376383,23,8.689304347826088,0.4472044920475532,23,0.6086363636363636,0.2714036785122057,23,82.010625,3.608858487573782,23,0.042608695652173914,0.017377464849194207,23,173.0590909090909,194.93053380283453,23,1.2885714285714285,0.5435509350995719,23,0.41418,0.01130274302990208,23,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,144,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.19,R,1024.064,NA,7.078,NA,23.4086,NA,NA,NA,0,rej,40.3,NA,30.286,NA,9.152,NA,0.9,NA,NA,NA,2003-01-22,2003,1,22,22,"(143.5,144]",143.75,1023.81584,0.2525372381782092,25,7.448727272727273,0.5393173976530475,25,23.153552,0.25292077336589025,25,29.862976,0.3197965033684184,25,8.633,0.4704552759473177,25,0.57875,0.2649415440038244,25,81.46277777777777,3.6371220127935917,25,0.0436,0.016299284237863535,25,206.08333333333334,217.3967654386523,25,1.2942857142857143,0.54710928654938,25,0.41182,0.015126532980164382,25,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,144.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.22,R,1024.066,NA,7.075,NA,23.4086,NA,NA,NA,0,rej,40.3,NA,30.2861,NA,9.152,NA,0.93,NA,NA,NA,2003-01-22,2003,1,22,22,"(144,144.5]",144.25,1023.807695652174,0.26113727403287906,23,7.43485,0.5662863581914052,23,23.14341304347826,0.26166487294099183,23,29.860282608695652,0.3341717381719842,23,8.688956521739131,0.4493246931138965,23,0.6081818181818182,0.27030205967251425,23,82.025625,3.5774552757511855,23,0.043043478260869565,0.016077873731169024,23,173.1681818181818,194.79939714965786,23,1.2985714285714285,0.5595661584784106,23,0.41338,0.011241974915467471,23,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,145,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.21,R,1024.068,NA,7.07,NA,23.4085,NA,NA,NA,0,rej,40.3,NA,30.2859,NA,9.152,NA,0.9,NA,NA,NA,2003-01-22,2003,1,22,22,"(144.5,145]",144.75,1023.82136,0.25247902223088264,25,7.448454545454545,0.5395872961963154,25,23.154644,0.2528373869374018,25,29.864032,0.31983594325841486,25,8.63112,0.47478927957568706,25,0.5883333333333334,0.27054962844046815,25,81.50277777777778,3.7275237097215,25,0.0436,0.017048949136725895,25,206.31666666666666,217.19539723417287,25,1.3171428571428572,0.5174525513099175,25,0.41964,0.01573810662055635,25,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,145.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.23,R,1024.071,NA,7.069,NA,23.4084,NA,NA,NA,0,rej,40.3,NA,30.2858,NA,9.153,NA,0.89,NA,NA,NA,2003-01-22,2003,1,22,22,"(145,145.5]",145.25,1023.8188333333334,0.25668923296242074,24,7.4402380952380955,0.5539347348525732,24,23.149741666666667,0.2570019369182072,24,29.862804166666667,0.3267035266563707,24,8.658791666666668,0.46420076046307024,24,0.5965217391304348,0.27038034987187576,24,81.70705882352941,3.662681334599494,24,0.04416666666666667,0.017672544824662635,24,190.58695652173913,207.44255131207208,24,1.2885714285714285,0.5103080302271223,24,0.41454,0.009465886118055714,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,146,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.25,R,1024.073,NA,7.068,NA,23.4086,NA,NA,NA,0,rej,40.3,NA,30.2861,NA,9.153,NA,0.88,NA,NA,NA,2003-01-22,2003,1,22,22,"(145.5,146]",145.75,1023.8216666666667,0.25604630468908085,24,7.441333333333334,0.5569722015804139,24,23.150354166666666,0.2565273423500668,24,29.863670833333334,0.32637516220390206,24,8.65925,0.4645912883571873,24,0.5895652173913044,0.264858079679555,24,81.72529411764705,3.705936314966602,24,0.04625,0.02203011772452707,24,191.3913043478261,208.0741998620236,24,1.31,0.5518755898449095,24,0.41436,0.011244909959621721,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,146.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.25,R,1024.075,NA,7.069,NA,23.4085,NA,NA,NA,0,rej,40.3,NA,30.2859,NA,9.153,NA,0.92,NA,NA,NA,2003-01-22,2003,1,22,22,"(146,146.5]",146.25,1023.8237083333333,0.2560467822686772,24,7.442047619047619,0.5583916614877478,24,23.150245833333333,0.25653218796116994,24,29.8635625,0.3264111475245002,24,8.6595,0.46361847132801115,24,0.5921739130434782,0.2654148814376043,24,81.71117647058823,3.6610481462843074,24,0.045,0.019336831267771377,24,186.04782608695652,195.5032826266264,24,1.28,0.5347585124770495,24,0.41350000000000003,0.011229648258071144,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,147,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.26,R,1024.078,NA,7.069,NA,23.4084,NA,NA,NA,0,rej,40.3,NA,30.2859,NA,9.153,NA,0.89,NA,NA,NA,2003-01-22,2003,1,22,22,"(146.5,147]",146.75,1023.827,0.25564853591024256,24,7.438809523809524,0.5535095861001524,24,23.151083333333332,0.25608166439747254,24,29.864645833333334,0.32598320972921635,24,8.6595,0.46466640675350895,24,0.5960869565217392,0.2702311995047403,24,81.67588235294117,3.6495223297431827,24,0.044583333333333336,0.018410575095914816,24,186.1695652173913,195.45913647517364,24,1.2714285714285714,0.5111238783774625,24,0.4163,0.013449535307957668,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,147.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.27,R,1024.08,NA,7.068,NA,23.4082,NA,NA,NA,0,rej,40.3,NA,30.2855,NA,9.153,NA,0.88,NA,NA,NA,2003-01-22,2003,1,22,22,"(147,147.5]",147.25,1023.8313333333333,0.2544917640534027,24,7.436333333333334,0.5509484851901612,24,23.1531125,0.25494152153420174,24,29.8674,0.3244529482870725,24,8.660333333333334,0.4702942341414221,24,0.5943478260869565,0.2693734495750618,24,81.67882352941176,3.6207524811027567,24,0.044583333333333336,0.018410575095914816,24,186.0086956521739,195.47880125254102,24,1.3114285714285714,0.5161856439766792,24,0.41704,0.012992613286017543,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,148,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.25,R,1024.083,NA,7.071,NA,23.4089,NA,NA,NA,0,rej,40.3,NA,30.2865,NA,9.153,NA,0.87,NA,NA,NA,2003-01-22,2003,1,22,22,"(147.5,148]",147.75,1023.8327391304348,0.25961128589266863,23,7.3939,0.5290575433830674,23,23.1524,0.26006270397732967,23,29.874008695652172,0.3303950788113633,23,8.701782608695652,0.43917411710885235,23,0.5759090909090909,0.2618007073894385,23,81.980625,3.592958796962005,23,0.043043478260869565,0.017171536334266987,23,161.6681818181818,160.4537624731028,23,1.3071428571428572,0.5273112390772103,23,0.4178,0.013764265327288612,23,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,148.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.25,R,1024.084,NA,7.071,NA,23.4084,NA,NA,NA,0,rej,40.3,NA,30.2859,NA,9.153,NA,0.9,NA,NA,NA,2003-01-22,2003,1,22,22,"(148,148.5]",148.25,1023.83852,0.24868656980222587,25,7.472636363636363,0.5616628835922798,25,23.15574,0.24908012599697066,25,29.864728,0.3180862101695073,25,8.62684,0.49613780679699593,25,0.61625,0.2814529461021242,25,81.29666666666667,3.8780346750869144,25,0.0484,0.02494660965609021,25,208.49166666666667,220.18903719633562,25,1.3714285714285714,0.6011774161712046,25,0.4193,0.009211948762341216,25,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,149,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.25,R,1024.086,NA,7.069,NA,23.4077,NA,NA,NA,0,rej,40.3,NA,30.2847,NA,9.152,NA,0.89,NA,NA,NA,2003-01-22,2003,1,22,22,"(148.5,149]",148.75,1023.8343043478261,0.2579306521991512,23,7.4314,0.5600688303564502,23,23.149447826086956,0.25843642240767356,23,29.868643478260868,0.3309211493915498,23,8.692478260869565,0.45842049668252843,23,0.605909090909091,0.2684640454938868,23,81.84875,3.7716024445850627,23,0.04565217391304348,0.020851441405707476,23,168.5590909090909,180.84098950417322,23,1.3928571428571428,0.69341460146423906,23,0.41812,0.012804569496863217,23,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,149.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.26,R,1024.09,NA,7.061,NA,23.4092,NA,NA,NA,0,rej,40.3,NA,30.2873,NA,9.156,NA,1,NA,NA,NA,2003-01-22,2003,1,22,22,"(149,149.5]",149.25,1023.84756,0.24952689901758185,25,7.443772727272727,0.5343388377298561,25,23.160116,0.2499986361296131,25,29.871752,0.31716654158343976,25,8.63524,0.48209631472006365,25,0.5833333333333334,0.26892162534781416,25,81.29222222222222,3.8954446330154524,25,0.0452,0.020024984394500785,25,202.06666666666666,206.5848255437159,25,1.437142857142857,0.6956223660798121,25,0.41404,0.011934529735184387,25,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,150,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.27,R,1024.093,NA,7.057,NA,23.4098,NA,NA,NA,0,rej,40.3,NA,30.2885,NA,9.158,NA,0.93,NA,NA,NA,2003-01-22,2003,1,22,22,"(149.5,150]",149.75,1023.8402608695652,0.2577497407442846,23,7.42795,0.5600581243331614,23,23.150817391304347,0.25826010787606773,23,29.870204347826085,0.331041012946983,23,8.691782608695652,0.45997934306600213,23,0.6054545454545455,0.27335181016633514,23,81.858125,3.7835190299508215,23,0.04608695652173913,0.022102885544813253,23,168.57272727272726,180.85323484558563,23,1.4157142857142857,0.6619631697422736,23,0.41508,0.010804952568151328,23,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,150.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.22,R,1024.094,NA,7.064,NA,23.4095,NA,NA,NA,0,rej,40.3,NA,30.2878,NA,9.156,NA,0.92,NA,NA,NA,2003-01-22,2003,1,22,22,"(150,150.5]",150.25,1023.854,0.249004685364231,25,7.443636363636363,0.5345171871667211,25,23.162048,0.24938543314850373,25,29.873748,0.31658061390426323,25,8.63264,0.4839330945492361,25,0.5845833333333333,0.27346375909109394,25,81.19666666666666,3.8554789128017326,25,0.044,0.017320508075688773,25,202.35,207.45705474921164,25,1.3957142857142857,0.6375175067624194,25,0.41268,0.010540256163870025,25,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,151,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.18,R,1024.097,NA,7.064,NA,23.4095,NA,NA,NA,0,rej,40.3,NA,30.2876,NA,9.156,NA,0.95,NA,NA,NA,2003-01-22,2003,1,22,22,"(150.5,151]",150.75,1023.8509583333333,0.253578815321221,24,7.436714285714285,0.5469761551344943,24,23.156704166666668,0.2539471795115749,24,29.871904166666667,0.32361721682469624,24,8.660125,0.47532728427254517,24,0.6052173913043478,0.2816972837707074,24,81.53470588235294,3.833609783296709,24,0.045,0.019336831267771377,24,186.4217391304348,196.4365105772016,24,1.467142857142857,0.7188582216662357,24,0.41442,0.009670160288226863,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,151.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.28,R,1024.099,NA,7.061,NA,23.4096,NA,NA,NA,0,rej,40.3,NA,30.2879,NA,9.156,NA,0.96,NA,NA,NA,2003-01-22,2003,1,22,22,"(151,151.5]",151.25,1023.8541666666666,0.252891395604943,24,7.437476190476191,0.5477128462111892,24,23.15765,0.2534153902192997,24,29.872933333333332,0.32306828820015715,24,8.658958333333333,0.4760749373937812,24,0.6026086956521739,0.27291719342394527,24,81.51117647058824,3.8132005624424945,24,0.04583333333333333,0.021652726842366642,24,186.48260869565217,196.4488012230573,24,1.4285714285714286,0.6536418124994905,24,0.41582,0.012249367330601212,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,152,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.3,R,1024.103,NA,7.06,NA,23.4108,NA,NA,NA,0,rej,40.3,NA,30.2899,NA,9.159,NA,0.96,NA,NA,NA,2003-01-22,2003,1,22,22,"(151.5,152]",151.75,1023.85825,0.2528371618943399,24,7.434714285714286,0.5487878590910283,24,23.159525,0.2532279609707251,24,29.874904166666667,0.3227627510419149,24,8.65675,0.47737673118645063,24,0.5991304347826087,0.2760585090071612,24,81.45411764705882,3.8565075826833426,24,0.045,0.018881783261398666,24,186.42608695652174,196.41800791676943,24,1.4500000000000002,0.6982358722762196,24,0.41586,0.008703045443981082,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,152.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.29,R,1024.104,NA,7.053,NA,23.4103,NA,NA,NA,0,rej,40.3,NA,30.2891,NA,9.158,NA,0.98,NA,NA,NA,2003-01-22,2003,1,22,22,"(152,152.5]",152.25,1023.8622916666667,0.25266982737689325,24,7.430142857142857,0.5503830743867661,24,23.161104166666668,0.2531692808468132,24,29.876533333333334,0.3225653579430493,24,8.654708333333334,0.4786661248281215,24,0.6030434782608696,0.2789987745591969,24,81.3435294117647,3.9058032803388687,24,0.04541666666666667,0.020425722629261768,24,187.52608695652174,196.66055716152897,24,1.45,0.6282515419798029,24,0.41518,0.009231847052459222,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,153,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.29,R,1024.107,NA,7.048,NA,23.4107,NA,NA,NA,0,rej,40.3,NA,30.2899,NA,9.159,NA,0.95,NA,NA,NA,2003-01-22,2003,1,22,22,"(152.5,153]",152.75,1023.8493913043478,0.24395430628973894,23,7.45245,0.5548498587811604,23,23.145943478260868,0.24431942918699856,23,29.852891304347825,0.30311647613214054,23,8.632,0.4775894966105592,23,0.6086363636363636,0.28924030962152686,23,81.004375,3.7803650066274463,23,0.04565217391304348,0.02232529893040664,23,192.4909090909091,199.83141206215114,23,1.47,0.6287818911726599,23,0.41405000000000003,0.012357049270220893,23,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,153.5,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-1.26,R,1024.11,NA,7.055,NA,23.4111,NA,NA,NA,0,rej,40.3,NA,30.2907,NA,9.16,NA,0.95,NA,NA,NA,2003-01-22,2003,1,22,22,"(153,153.5]",153.25,1023.8522608695652,0.2438080872309294,24,7.432619047619047,0.548363244226897,24,23.1644875,0.2545424579130851,24,29.853665217391306,0.3030236678555531,24,8.654666666666667,0.48008546944373814,24,0.5960869565217392,0.2749667604776783,24,81.3435294117647,3.9435167382307217,24,0.044583333333333336,0.018410575095914816,24,187.58695652173913,196.64840869001765,24,1.4557142857142857,0.6395534156179384,24,0.41668,0.008418253975736308,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
KSBP01,2003-01-22T09:46:00Z,154,Down,Chlorophyll sensor malfunctioning and AFM time incorrect,-0.2,R,1024.113,NA,7.054,NA,23.4122,NA,NA,NA,0,rej,40.3,NA,30.2924,NA,9.163,NA,1.04,NA,NA,NA,2003-01-22,2003,1,22,22,"(153.5,154]",153.75,1023.8725,0.25184087453579285,24,7.431095238095238,0.5489225723872089,24,23.16455,0.2523572967389519,24,29.8804125,0.32145905454660934,24,8.652,0.48073494459683475,24,0.6039130434782609,0.28549381668888896,24,81.3670588235294,3.957097681233498,24,0.04625,0.02203011772452707,24,172.24347826086955,174.61510354878178,24,1.4957142857142858,0.6253760773288647,24,0.41408,0.011615162504244173,24,NA,Rej,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chl
